YEAR,LOC$,MONTH$,ORGLOC$,ID1,ID2,ID3,SizeClass,SL,NLSL,WETWT,NLWETWT,DRYWT,NLDRYWT,VAR00014,PERWATER,ASHPERDRYWT,PERAFDW,TAGPERTOTLIP,TAGPERDRYWT,NOTTAGPDRYWT,LIPPERDRYWT,PERLEANAFDW,VAR00023,TAG,FFA,NOTTAG,TOTLIP,NLTAG,NLFFA,NLNOTTAG,NLTOTLIP,VAR00032,GTAG,GFFA,GNOTTAG,GTOTLIP,GPRO,NLGTAG,NLGRAMFFA,NLGNOTTAG,NLGTOTLIP,NLGPRO,VAR00042,TAGKJ,NOTTAGKJ,TOTLIPKJ,PROKJ,TOTALKJ,NLTAGKJ,NLNOTTAGKJ,NLTOTLIPKJ,NLPROKJ,NLTOTALKJ,DIFFTOTPROKJ,VAR00053,TAGPERTOTKJ,NOTTAGPERTKJ,TOTLIPPERKJ,PROPERTOTKJ,VAR00058,TOTALENERGYJ,EDENJPERGWET,NLEDJPERGWET,VAROOO59,C,N,S,ADJC,ADJN,ADJS,ADJCONC1,ADJCONC2,CLASSLOC$,VAR00069,ESTGPROREG,RESGPROREG,VAR00077,REQNLTAGKJ,ESTNLTAGKJ,NLTAGKJCON,REQNLPROKJ,ESTNLPROKJ,NLPROKJCON,REQNLTOTALKJ,ESTNLTOTALKJ,NLTOTALKJCON,VAR00087,ESTTAGKJ,ESTPROKJ,ESTTOTALKJ,VAR00091,ENDURANCE,VAR00093,BMPROKJCON
2002,BM,Nov,BM02,148,,,L,184,5.214935758,103.0427,4.635143465,28.484,3.349342526,,72.36,9,91,52.59,5.51,4.97,10.48,80.51,,55.12,15.23,49.7,104.82,4.01,2.72,3.91,4.65,,1.570037621,0.433815562,1.415620114,2.985657735,22.93208492,0.451099582,-0.835135806,0.347567678,1.093820069,3.132537018,,62.12638868,56.0160879,118.1424766,460.9349068,579.0773834,4.129170837,4.025638933,4.771891325,6.133256833,6.361436119,118.1424766,,10.73,9.67,20.4,79.6,,579077.3834,5619.780765,8.634047932,,-16.46,15.71,15.76,-16.76,14.69,15.61,2.537713845,0.516654818,LB,,2.786412704,0.346124314,,2,3.797186287,0.33198455,2,5.925609468,0.207647365,2,6.162908905,0.198527214,,44.57558497,374.5066156,474.8072371,,0.16833564,,1
2001,BM,Nov,M1,2,1,,L,184,5.214935758,112.42,4.722241858,29.87,3.396854632,,73.43,7.6,92.4,61.59,13.08,8.16,21.25,71.14,,130.85,20.72,81.6,212.45,4.87,3.03,4.4,5.36,,3.908395882,0.618984435,2.437485618,6.3458815,21.24805374,1.36312703,-0.479675152,0.890967023,1.84780602,3.056265302,,154.6552251,96.45130589,251.106531,427.0858801,678.1924111,5.041198285,4.569038279,5.525877275,6.056985117,6.51943104,251.106531,,22.8,14.22,37.03,62.97,,678192.4111,6032.666884,8.704944461,,-17.42,14.45,16.79,-17.72,13.43,16.64,1.210978171,0.697139524,LBC,,2.786412704,0.269852598,,2,3.797186287,1.244011998,2,5.925609468,0.131375649,2,6.162908905,0.356522135,,44.57558497,374.5066156,474.8072371,,0.405983514,,1
2001,LB,MidSept,T,13,,,L,184,5.214935758,91.2483,4.513584362,21.3383,3.06050358,,76.62,13.1,86.9,51.72,1.41,1.32,2.73,84.16,,14.12,1.73,13.18,27.3,2.65,0.55,2.58,3.31,,0.301309346,0.036991294,0.281219601,0.582528948,17.95746639,-1.199617813,-3.297072699,-1.268619416,-0.540376399,2.888005983,,11.92281084,11.12785962,23.05067045,360.9450744,383.9957449,2.478453442,2.409451839,3.137694856,5.888725798,5.950631472,23.0506705,,3.1,2.9,6,94,,383995.7449,4208.250947,8.344802388,,-16.53,14.86,15.11,-16.83,13.84,14.96,1.881919336,0.47885774,LB,,2.786412704,0.101593279,,2,3.797186287,-1.318732845,2,5.925609468,-0.03688367,2,6.162908905,-0.212277433,,44.57558497,374.5066156,474.8072371,,0.039165715,,1
1999,BM,Nov,BKS,3,1,12,L,184,5.214935758,106.23,4.665606555,27.72,3.322154174,,73.91,7.6,92.4,63.05,10.39,6.09,16.47,75.94,,103.87,11.91,60.88,164.75,4.64,2.48,4.11,5.1,,2.87919189,0.33004686,1.687586825,4.566778715,21.04954629,1.057509661,-1.108520636,0.523299594,1.51880808,3.046879006,,113.9296231,66.77781067,180.7074337,423.0958803,603.8033141,4.735580916,4.20137085,5.196879335,6.047598821,6.403248506,180.7074338,,18.87,11.06,29.93,70.07,,603803.3141,5683.924636,8.64539723,,-16.46,15.86,16,-16.76,14.84,15.85,2.657507214,0.557717843,LB,,2.786412704,0.260466302,,2,3.797186287,0.938394629,2,5.925609468,0.121989353,2,6.162908905,0.240339601,,44.57558497,374.5066156,474.8072371,,0.314346377,,1
2002,BM,Nov,BM02,4,,,L,185,5.220355825,100.4957,4.610114941,26.4919,3.276839026,,73.64,9.4,90.6,46.18,5.31,6.19,11.51,79.14,,53.15,9.6,61.95,115.09,3.97,2.26,4.13,4.75,,1.407929142,0.254386846,1.641132723,3.049061865,20.96527854,0.342119931,-1.368899155,0.495386688,1.114833958,3.042867666,,55.71175615,64.93962184,120.651378,421.4020986,542.0534766,4.020191187,4.173457943,4.792905213,6.043587481,6.295364662,120.651378,,10.28,11.98,22.26,77.74,,542053.4766,5393.797711,8.593005,,-16.76,15.24,15.75,-17.06,14.22,15.6,2.026123533,0.489075639,LBC,,2.802907362,0.239960304,,2,3.841815119,0.178376068,2,5.943793793,0.099793688,2,6.182068841,0.113295821,,46.6100004,381.3790617,483.9922243,,0.158430476,,1
2002,BM,Nov,BM02,41,,,L,185,5.220355825,89.4998,4.494236391,21.5048,3.068276166,,75.97,11.1,88.9,34.76,3.46,6.5,9.97,78.98,,34.64,8.08,65.03,99.67,3.55,2.09,4.17,4.6,,0.744924028,0.173699655,1.398411253,2.143335281,16.98498144,-0.294473041,-1.750427589,0.335336773,0.762363158,2.832329509,,29.4766438,55.33513327,84.81177707,341.398127,426.2099041,3.383598214,4.013408028,4.440434414,5.833049324,6.054931958,84.8117771,,6.92,12.98,19.9,80.1,,426209.9041,4762.132475,8.468450846,,-17.2,14.17,15.5,-17.5,13.15,15.35,1.021280869,0.454286217,MHC,,2.802907362,0.029422147,,2,3.841815119,-0.458216905,2,5.943793793,-0.110744469,2,6.182068841,-0.127136883,,46.6100004,381.3790617,483.9922243,,0.096328555,,1
2002,BM,Nov,BM02,142,,,L,185,5.220355825,93.956,4.542826588,25.402,3.234827911,,72.96,9.5,90.5,64.49,10.35,5.7,16.05,74.45,,103.51,17.06,56.99,160.51,4.64,2.84,4.04,5.08,,2.629370796,0.433345708,1.447782719,4.077153515,18.91292405,0.966744577,-0.836219468,0.370033227,1.405399077,2.939845501,,104.0442024,57.28876218,161.3329646,380.1497734,541.482738,4.644815832,4.048104482,5.083470332,5.940565316,6.294311188,161.3329646,,19.21,10.58,29.79,70.21,,541482.738,5763.152305,8.659239879,,-16.07,15.44,16.28,-16.37,14.42,16.13,2.738424047,0.91661596,LB,,2.802907362,0.136938139,,2,3.841815119,0.803000713,2,5.943793793,-0.003228477,2,6.182068841,0.112242347,,46.6100004,381.3790617,483.9922243,,0.304279874,,1
2002,BM,Nov,BM02,17,,,L,185,5.220355825,61.621,4.121002722,14.0409,2.641974499,,77.21,11,89,23.23,2.5,8.25,10.74,78.28,,24.96,6.54,82.48,107.43,3.22,1.88,4.41,4.68,,0.350430741,0.091861904,1.158033798,1.508464539,10.99110142,-1.048592191,-2.387468876,0.146723565,0.411092272,2.397085983,,13.86654444,45.82339738,59.68994182,220.9211385,280.6110803,2.629479064,3.824794821,4.089163527,5.397805798,5.636969655,59.6899418,,4.94,16.33,21.27,78.73,,280611.0803,4553.822241,8.423722212,,-16.19,14.76,16.61,-16.49,13.74,16.46,2.284587326,1.115886336,LB,,2.802907362,-0.405821379,,2,3.841815119,-1.212336055,2,5.943793793,-0.545987995,2,6.182068841,-0.545099186,,46.6100004,381.3790617,483.9922243,,0.0602105,,0
2002,BM,Nov,BM02,6,,,L,185,5.220355825,97.6486,4.58137532,24.5014,3.198730259,,74.91,9.8,90.2,42.81,5.38,7.18,12.56,77.66,,53.78,12.57,71.84,125.62,3.98,2.53,4.27,4.83,,1.317700706,0.307953374,1.760251594,3.0779523,19.02791634,0.275888328,-1.177806892,0.56545675,1.124264538,2.945907182,,52.14141692,69.65315558,121.7945725,382.4611185,504.255691,3.953959583,4.243528005,4.802335793,5.946626997,6.223083463,121.7945725,,10.34,13.81,24.15,75.85,,504255.691,5163.982802,8.549463422,,-16.42,13.82,18.53,-16.72,12.8,18.38,1.821035142,1.826311712,LB,,2.802907362,0.14299982,,2,3.841815119,0.112144464,2,5.943793793,0.002833204,2,6.182068841,0.041014622,,46.6100004,381.3790617,483.9922243,,0.156203051,,1
2002,BM,Nov,BM02,105,,,L,186,5.225746674,90.9905,4.510755105,21.0549,3.047133312,,76.86,9.5,90.5,40.82,2.73,3.96,6.7,83.84,,27.34,8.54,39.63,66.97,3.31,2.15,3.68,4.2,,0.57564101,0.179860684,0.834384553,1.410025563,17.65257867,-0.552271059,-1.715572704,-0.181060889,0.343607834,2.870881873,,22.77811477,33.01659675,55.79471152,354.8168313,410.6115428,3.125800197,3.497010367,4.021679089,5.871601688,6.017647616,55.7947115,,5.55,8.04,13.59,86.41,,410611.5428,4512.685861,8.41464779,,-16.17,13.93,16.76,-16.47,12.91,16.61,1.823361184,1.364656805,LB,,2.819313101,0.051568772,,2,3.88620337,-0.760403173,2,5.961880091,-0.090278403,2,6.201125493,-0.183477877,,48.72554205,388.339552,493.3039389,,0.075494667,,1
2002,BM,Nov,BM02,28,,,L,186,5.225746674,103.2631,4.6372801,23.9461,3.175805471,,76.81,10.3,89.7,28.79,2.82,6.98,9.8,79.94,,28.22,23.09,69.8,98.02,3.34,3.14,4.25,4.59,,0.675791866,0.552869624,1.671346903,2.347138769,19.14138737,-0.391870141,-0.592633066,0.51362983,0.853197041,2.951852869,,26.74108414,66.13519694,92.87628108,384.7418861,477.6181671,3.286201115,4.191701085,4.531268297,5.952572684,6.1688116,92.876281,,5.6,13.85,19.45,80.55,,477618.1671,4625.254976,8.439286778,,-15.76,14.53,17.06,-16.06,13.51,16.91,2.531066688,1.506341626,LB,,2.819313101,0.132539768,,2,3.88620337,-0.600002255,2,5.961880091,-0.009307407,2,6.201125493,-0.032313893,,48.72554205,388.339552,493.3039389,,0.081343546,,1
2002,BM,Nov,BM02,132,,,L,186,5.225746674,107.1668,4.674386499,28.0392,3.333603531,,73.84,17.2,82.8,70.03,11.55,4.94,16.49,66.31,,115.5,0,49.42,164.92,4.75,,3.9,5.11,,3.238467088,0,1.385636201,4.624103289,18.59388837,1.175100097,,0.326159385,1.531282469,2.922832944,,128.1461427,54.82962448,182.9757672,373.7371562,556.7129234,4.853171352,4.004230641,5.209353724,5.92355276,6.322049709,182.9757672,,23.02,9.85,32.87,67.13,,556712.9234,5194.826415,8.555418489,,-16.24,15.94,16.45,-16.54,14.92,16.3,2.935922291,0.779256157,LB,,2.819313101,0.103519843,,2,3.88620337,0.966967982,2,5.961880091,-0.038327331,2,6.201125493,0.120924216,,48.72554205,388.339552,493.3039389,,0.350883066,,1
2001,BM,Nov,M1,4,5,,L,186,5.225746674,62.97,4.142658423,14.28,2.658859957,,77.32,10.3,89.7,64.83,7.41,4.02,11.43,78.27,,74.12,13,40.2,114.32,4.31,2.56,3.69,4.74,,1.058417622,0.185590057,0.574068776,1.632486399,11.1774969,0.056774984,-1.684215035,-0.555006071,0.49010425,2.413902552,,41.88158531,22.71590148,64.59748679,224.6676877,289.2651745,3.734846239,3.123065185,4.168175506,5.414622367,5.667343826,64.5974868,,14.48,7.85,22.33,77.67,,289265.1745,4593.698182,8.432440683,,-16.96,12.39,14.38,-17.26,11.37,14.23,-0.022854152,0.621373274,MHC,,2.819313101,-0.405410549,,2,3.88620337,-0.151357131,2,5.961880091,-0.547257724,2,6.201125493,-0.533781667,,48.72554205,388.339552,493.3039389,,0.179820109,,0
2001,BM,Nov,M1,3,8,,L,186,5.225746674,77.2953,4.347633152,18.57,2.921547375,,75.98,9.7,90.3,64.52,6.66,3.67,10.33,79.98,,66.64,13.49,36.66,103.3,4.2,2.6,3.6,4.64,,1.237576413,0.250527014,0.680692365,1.918268778,14.85259701,0.213154961,-1.384188525,-0.384644815,0.651423101,2.698174733,,48.97089865,26.93499688,75.90589553,298.5371998,374.4430954,3.891226217,3.29342644,4.329494356,5.698894548,5.925439843,75.9058956,,13.08,7.19,20.27,79.73,,374443.0954,4844.319065,8.485561971,,-17.65,14.69,16.31,-17.95,13.67,16.16,1.115982086,0.388831022,MHC,,2.819313101,-0.121138368,,2,3.88620337,0.005022847,2,5.961880091,-0.262985543,2,6.201125493,-0.27568565,,48.72554205,388.339552,493.3039389,,0.176480783,,1
2001,LB,MidSept,T,14,,,L,186,5.225746674,90.2207,4.502258891,21.8112,3.082423599,,75.82,11.1,88.9,32.3,1.6,3.35,4.95,83.94,,15.98,3.13,33.49,49.47,2.77,1.14,3.51,3.9,,0.348526632,0.068213294,0.730369889,1.078896521,18.30819516,-1.054040632,-2.685115806,-0.314204176,0.075938779,2.907348783,,13.79119884,28.90073649,42.69193533,367.9947227,410.6866581,2.624030623,3.363867079,3.754010034,5.908068598,6.017830535,42.6919354,,3.36,7.04,10.4,89.6,,410686.6581,4552.022519,8.423326923,,-17.35,15.5,16.25,-17.65,14.48,16.1,1.820246242,0.31990151,LBC,,2.819313101,0.088035682,,2,3.88620337,-1.262172747,2,5.961880091,-0.053811493,2,6.201125493,-0.183294958,,48.72554205,388.339552,493.3039389,,0.044646039,,1
1999,BM,Nov,BKS,3,1,20,L,186,5.225746674,119.45,4.782897874,32.02,3.466360708,,73.19,8.7,91.3,57.3,12.2,9.09,21.29,70.03,,122.02,42.12,90.91,212.93,4.8,3.74,4.51,5.36,,3.907040153,1.348560456,2.91109331,6.818133464,22.42501104,1.362780093,0.299037694,1.068528719,1.919585749,3.1101769,,154.6015789,115.1919623,269.7935412,450.742722,720.5362631,5.040851349,4.746599974,5.597657004,6.110896715,6.579995745,269.7935411,,21.46,15.99,37.44,62.56,,720536.2631,6032.116058,8.70485315,,-19.64,16.2,14.57,-19.94,15.18,14.42,0.295716986,-1.386134876,AC,,2.819313101,0.290863799,,2,3.88620337,1.154647979,2,5.961880091,0.149016624,2,6.201125493,0.378870252,,48.72554205,388.339552,493.3039389,,0.387466051,,1
2002,BM,Nov,BM02,111,,,L,187,5.231108617,99.0765,4.595892279,27.2157,3.303794013,,72.53,7.4,92.6,56.56,6.76,5.19,11.95,80.69,,67.57,6.05,51.89,119.46,4.21,1.8,3.95,4.78,,1.838939304,0.164699949,1.412261264,3.251200568,21.95905204,0.60918894,-1.803629949,0.345192153,1.179024334,3.089179448,,72.76682824,55.88317823,128.6500065,441.376946,570.0269525,4.287260195,4.023263409,4.857095589,6.089899263,6.345683645,128.6500065,,12.77,9.8,22.57,77.43,,570026.9525,5753.402194,8.657546645,,-16.74,15.44,16.04,-17.04,14.42,15.89,2.201732435,0.539569142,LBC,,2.835630873,0.253548575,,2,3.930353608,0.356906587,2,5.97986941,0.110029853,2,6.220079961,0.125603684,,50.92498197,395.388731,502.7434303,,0.203245555,,1
2002,BM,Nov,BM02,38,,,L,187,5.231108617,93.9572,4.542839359,23.2894,3.147998321,,75.21,8.7,91.3,38.8,3.41,5.38,8.79,82.56,,34.09,11.03,53.78,87.87,3.53,2.4,3.98,4.48,,0.794027936,0.256809717,1.252439159,2.046467095,19.22697127,-0.230636635,-1.359419868,0.225092977,0.716114938,2.956314047,,31.41968541,49.55901754,80.97870295,386.4621226,467.4408255,3.44743462,3.903164233,4.394186194,5.957033862,6.147272764,80.9787029,,6.72,10.6,17.32,82.68,,467440.8255,4975.03997,8.512188684,,-15.78,14.37,16.59,-16.08,13.35,16.44,2.353156289,1.386492399,LB,,2.835630873,0.120683174,,2,3.930353608,-0.482918988,2,5.97986941,-0.022835548,2,6.220079961,-0.072807197,,50.92498197,395.388731,502.7434303,,0.097363665,,1
2002,BM,Nov,BM02,120,,,L,188,5.236441963,104.7351,4.651434305,26.558,3.279331021,,74.64,8.9,91.1,57.47,9.33,6.9,16.23,74.87,,93.28,12.8,69.03,162.3,4.54,2.55,4.23,5.09,,2.477307666,0.339945029,1.833174022,4.310481688,19.8848635,0.907172352,-1.078971353,0.606048903,1.461049658,2.989958814,,98.02706435,72.53869604,170.5657604,399.6857564,570.2515168,4.585243607,4.284120158,5.139120914,5.990678629,6.346077521,170.5657604,,17.19,12.72,29.91,70.09,,570251.5168,5444.703035,8.602398495,,-16.98,14.84,16.33,-17.28,13.82,16.18,1.706544212,0.663016322,LBC,,2.851861617,0.138097197,,2,3.974268379,0.610975228,2,5.997762786,-0.007084157,2,6.238933339,0.107144182,,53.21117225,402.5272458,512.3117564,,0.278302027,,1
2002,BM,Nov,BM02,207,,,L,188,5.236441963,100.1907,4.60707537,26.8186,3.289095677,,73.23,9.9,90.1,43.3,5.4,7.07,12.46,77.67,,53.97,28.99,70.66,124.63,3.99,3.37,4.26,4.83,,1.447346344,0.77740706,1.895030692,3.342377037,20.82870385,0.369731772,-0.251791179,0.639235035,1.206682242,3.036332028,,57.27149485,74.9863645,132.2578593,418.6569475,550.9148068,4.047803028,4.31730629,4.884753497,6.037051843,6.311580182,132.2578593,,10.4,13.61,24.01,75.99,,550914.8068,5498.662119,8.612260091,,-16.66,15.49,16.93,-16.96,14.47,16.78,2.42439696,0.842963782,LBC,,2.851861617,0.184470411,,2,3.974268379,0.073534649,2,5.997762786,0.039289057,2,6.238933339,0.072646843,,53.21117225,402.5272458,512.3117564,,0.161540615,,1
2001,BM,Nov,M1,4,17,,L,188,5.236441963,67.07,4.20573685,17.96,2.888147063,,73.22,7.5,92.5,70.16,6.27,2.67,8.94,83.54,,62.75,24.15,26.68,89.43,4.14,3.18,3.28,4.49,,1.126934934,0.433702523,0.479227866,1.6061628,15.00309553,0.1195015,-0.835396411,-0.735579083,0.47384798,2.708256549,,44.59281534,18.96304665,63.555862,301.5622202,365.1180822,3.797572755,2.942492172,4.151919236,5.708976364,5.900220814,63.555862,,12.21,5.19,17.41,82.59,,365118.0822,5443.836025,8.602239243,,-17.71,13.91,17.41,-18.01,12.89,17.26,0.756919843,0.881475097,MHC,,2.851861617,-0.143605068,,2,3.974268379,-0.176695624,2,5.997762786,-0.288786422,2,6.238933339,-0.338712525,,53.21117225,402.5272458,512.3117564,,0.164321587,,1
1999,LBC,Oct,DT,2,1,1,L,189,5.241747015,129.61,4.864529941,34.86,3.55134004,,73.1,10.4,89.6,70.19,10.56,4.49,15.05,74.6,,105.63,13.34,44.86,150.49,4.66,2.59,3.8,5.01,,3.682372134,0.465017705,1.563770174,5.246142308,26.00395769,1.303557146,-0.765679798,0.447099684,1.657493008,3.258248745,,145.7114654,61.87838579,207.5898511,522.6795496,730.2694007,4.981628402,4.125170939,5.335564264,6.25896856,6.593413508,207.5898511,,19.95,8.47,28.43,71.57,,730269.4007,5634.360008,8.636638846,,-17.15,15.21,15.96,-17.45,14.19,15.81,1.750580724,0.385959856,LBC,,2.868006254,0.390242491,,2,4.017950178,0.963678224,2,6.015561235,0.243407325,2,6.257686698,0.33572681,,55.58704542,409.7557437,522.0099756,,0.345071761,,1
2002,BM,Nov,BM02,112,,,L,190,5.247024072,93.0232,4.532848924,23.3719,3.151534446,,74.88,9.7,90.3,66.57,4.03,2.02,6.06,84.25,,40.32,0.78,20.25,60.57,3.7,-0.24,3.01,4.1,,0.942443029,0.018326284,0.473183149,1.415626178,19.69191276,-0.059279808,-3.999418965,-0.748272759,0.347571962,2.980208031,,37.29247067,18.7238572,56.01632787,395.8074464,451.8237743,3.618791448,2.929798497,4.025643217,5.980927847,6.113292224,56.0163279,,8.25,4.14,12.4,87.6,,451823.7743,4857.108488,8.488198579,,-15.8,14.94,17.09,-16.1,13.92,16.94,2.753188043,1.400932257,LB,,2.884065696,0.096142335,,2,4.061401465,-0.442610017,2,6.033265762,-0.052337915,2,6.276341095,-0.163048871,,58.05561701,417.074875,531.8391505,,0.115290209,,1
2002,BM,Nov,BM02,71,,,L,190,5.247024072,111.5218,4.714220087,28.2953,3.342695713,,74.63,11.8,88.2,58.42,13.74,9.78,23.52,64.7,,137.41,16.63,97.79,235.2,4.92,2.81,4.58,5.46,,3.888061723,0.470611779,2.766917052,6.654978774,18.30598986,1.357910762,-0.753721773,1.017733723,1.895365262,2.907228321,,153.8506024,109.4869077,263.3375101,367.9503962,631.2879063,5.035982017,4.695804978,5.573436518,5.907948136,6.447762028,263.3375101,,24.37,17.34,41.71,58.29,,631287.9063,5660.668195,8.64129722,,-16.32,15.22,16.41,-16.62,14.2,16.26,2.431138022,0.892947853,LB,,2.884065696,0.023162625,,2,4.061401465,0.974580552,2,6.033265762,-0.125317626,2,6.276341095,0.171420933,,58.05561701,417.074875,531.8391505,,0.418719913,,1
2002,BM,Nov,BM02,171,,,L,190,5.247024072,104.1123,4.645470124,28.2276,3.340300223,,72.89,9.5,90.5,63.47,10.26,5.91,16.17,74.34,,102.65,10.44,59.07,161.72,4.63,2.35,4.08,5.09,,2.897469625,0.294730334,1.667435278,4.564904903,20.98493234,1.063837813,-1.221694461,0.511286684,1.518397682,3.043804673,,114.6528731,65.98041394,180.633287,421.79714,602.430427,4.741909069,4.189357939,5.196468937,6.044524488,6.400972185,180.633287,,19.03,10.95,29.98,70.02,,602430.427,5786.352112,8.66325734,,-16.17,15.68,15.67,-16.47,14.66,15.52,2.719094289,0.626401843,LB,,2.884065696,0.159738977,,2,4.061401465,0.680507604,2,6.033265762,0.011258726,2,6.276341095,0.12463109,,58.05561701,417.074875,531.8391505,,0.312538067,,1
2002,BM,Nov,BM02,107,,,L,190,5.247024072,108.8887,4.69032626,29.2364,3.375414508,,73.15,7.5,92.5,75.46,13.33,4.33,17.66,74.79,,133.27,10.27,43.34,176.61,4.89,2.33,3.77,5.17,,3.896373537,0.300149602,1.267104121,5.163477658,21.86727666,1.360046258,-1.203474257,0.236734077,1.641610317,3.084991303,,154.1795008,50.13931006,204.3188109,439.5322609,643.8510719,5.038117514,3.914805332,5.319681573,6.085711118,6.467467444,204.318811,,23.95,7.79,31.73,68.27,,643851.0719,5912.928264,8.684896464,,-16.25,15.67,16.03,-16.55,14.65,15.88,2.701397094,0.701784721,LB,,2.884065696,0.200925607,,2,4.061401465,0.976716049,2,6.033265762,0.052445356,2,6.276341095,0.191126349,,58.05561701,417.074875,531.8391505,,0.41056128,,1
2002,BM,Nov,BM02,5,,,L,191,5.252273428,102.3164,4.628069973,28.5685,3.352304712,,72.08,8.5,91.5,80.08,10.42,2.59,13.02,78.44,,104.23,8.57,25.93,130.16,4.65,2.15,3.26,4.87,,2.977752375,0.244804318,0.740681686,3.718434061,22.40890072,1.091168779,-1.407296091,-0.300184319,1.313302628,3.109458233,,117.8296615,29.30877432,147.1384358,450.4189044,597.5573402,4.769240035,3.377886936,4.991373884,6.110178049,6.392850246,147.1384358,,19.72,4.9,24.62,75.38,,597557.3402,5840.288949,8.672535552,,-16.59,15.96,15.45,-16.89,14.94,15.3,2.539438407,0.303705263,LB,,2.900040836,0.209417397,,2,4.104624662,0.664615373,2,6.050877351,0.059300698,2,6.294897568,0.097952678,,60.61998729,424.4852893,541.8003459,,0.31863755,,1
2002,BM,Nov,BM02,160,,,L,191,5.252273428,108.2707,4.684634573,24.9485,3.2168137,,76.96,11.1,88.9,24.34,1.77,5.49,7.26,81.65,,17.67,5.71,54.9,72.57,2.87,1.74,4.01,4.28,,0.440735017,0.142544098,1.369659818,1.810394835,20.37069641,-0.819311452,-1.948103867,0.314562401,0.593544963,3.014097418,,17.43988463,54.19743901,71.63732364,409.4509978,481.0883214,2.858759803,3.992633657,4.271616218,6.014817233,6.176050874,71.6373236,,3.63,11.27,14.89,85.11,,481088.3214,4443.384234,8.39917158,,-15.33,14.12,16.6,-15.63,13.1,16.45,2.539137852,1.646400323,LB,,2.900040836,0.114056582,,2,4.104624662,-1.245864859,2,6.050877351,-0.036060118,2,6.294897568,-0.118846694,,60.61998729,424.4852893,541.8003459,,0.051619596,,1
2002,BM,Nov,BM02,22,,,L,192,5.257495372,104.7534,4.651609017,27.3799,3.309809168,,73.86,10,90,81.29,15.87,3.65,19.52,70.48,,158.73,0,36.52,195.25,5.07,,3.6,5.27,,4.345940386,0,0.999981807,5.345922193,19.2975494,1.469242165,,-1.82E-05,1.676334063,2.959978114,,171.9688611,39.56928012,211.5381412,387.8807429,599.4188841,5.14731342,3.678053063,5.354405319,5.960697929,6.395960659,211.5381412,,28.69,6.6,35.29,64.71,,599418.8841,5722.19025,8.652106922,,-16.81,15.02,16.18,-17.11,14,16.03,1.922036846,0.646973981,LBC,,2.915932555,0.044045559,,2,4.147622149,0.999691271,2,6.068396973,-0.107699044,2,6.31335714,0.082603519,,63.28334289,431.9876384,551.8946298,,0.478405165,,1
2001,BM,Nov,M1,3,3,,L,192,5.257495372,96.69,4.571509984,24.2029,3.186472461,,74.97,11.9,88.1,57.95,6.12,4.44,10.56,77.54,,61.22,19.63,44.43,105.65,4.11,2.98,3.79,4.66,,1.481732549,0.475005686,1.075231798,2.556964347,18.7658381,0.393212044,-0.744428505,0.072536264,0.938820753,2.932038095,,58.63215697,42.54692223,101.1790792,377.1933459,478.3724251,4.0712833,3.750607519,4.616892008,5.93275791,6.170389561,101.1790792,,12.26,8.89,21.15,78.85,,478372.4251,4947.486039,8.506634856,,-17.12,13.65,16.03,-17.42,12.63,15.88,0.850483293,0.776529792,MHC,,2.915932555,0.01610554,,2,4.147622149,-0.076338849,2,6.068396973,-0.135639063,2,6.31335714,-0.142967579,,63.28334289,431.9876384,551.8946298,,0.177088986,,1
1999,BM,Nov,BW,3,2,11,L,193,5.262690189,103.78,4.642273274,25.1,3.222867846,,75.81,10.8,89.2,74.88,13.68,4.59,18.27,70.97,,136.76,0,45.89,182.65,4.92,,3.83,5.21,,3.432741633,0,1.151838834,4.584580466,17.81442136,1.233359252,,0.141359651,1.5226986,2.880008318,,135.8335864,45.57826265,181.4118491,358.0698693,539.4817184,4.911430507,3.819430907,5.200769856,5.880728133,6.290608898,181.4118491,,25.18,8.45,33.63,66.37,,539481.7184,5198.320663,8.556090903,,-15.16,13.9,17.67,-15.46,12.88,17.52,2.685201796,2.103570391,LB,,2.931741719,-0.051733401,,2,4.190396272,0.721034235,2,6.085825584,-0.205097451,2,6.331720818,-0.04111192,,66.04895913,439.5825752,562.1230735,,0.400428798,,1
2002,BM,Nov,BM02,74,,,L,194,5.267858159,118.1395,4.77186613,31.1374,3.438409669,,73.64,10.3,89.7,56.43,7.56,5.84,13.39,76.27,,75.57,10.59,58.35,133.92,4.33,2.36,4.07,4.9,,2.352917293,0.329809262,1.816951622,4.169868915,23.74941003,0.85565596,-1.109240786,0.597160164,1.4278846,3.167557689,,93.1049373,71.89677567,165.001713,477.3631416,642.3648545,4.533727215,4.275231419,5.105955855,6.168277504,6.465156452,165.0017129,,14.49,11.19,25.69,74.31,,642364.8545,5437.341909,8.601045601,,-16.36,15,16.36,-16.66,13.98,16.21,2.272616187,0.913341426,LB,,2.947469181,0.220088508,,2,4.232949337,0.300777878,2,6.103164123,0.065113381,2,6.349989592,0.11516686,,68.92020161,447.2707532,572.4867505,,0.237730606,,1
